model-1617599740,1617599773.0,0.73,0.1972,0.79,0.1419
model-1617599740,1617599773.018,0.76,0.1672,0.88,0.0921
model-1617599740,1617599773.038,0.76,0.176,0.81,0.1288
model-1617599740,1617599773.056,0.78,0.1678,0.83,0.13
model-1617599740,1617599773.073,0.81,0.1468,0.83,0.1349
model-1617599740,1617599773.091,0.8,0.1508,0.87,0.1031
model-1617599740,1617599773.109,0.73,0.1831,0.88,0.1066
model-1617599740,1617599773.126,0.77,0.159,0.76,0.141
model-1617599740,1617599773.147,0.78,0.1578,0.84,0.1328
model-1617599740,1617599773.164,0.75,0.1581,0.83,0.1214
model-1617599740,1617599773.181,0.72,0.1787,0.82,0.1321
model-1617599740,1617599773.198,0.72,0.1794,0.78,0.147
model-1617599740,1617599773.216,0.76,0.1669,0.86,0.1071
model-1617599740,1617599773.235,0.71,0.1932,0.81,0.1504
model-1617599740,1617599773.256,0.76,0.1817,0.85,0.1345
model-1617599740,1617599773.273,0.79,0.1611,0.81,0.1246
model-1617599740,1617599773.292,0.72,0.1912,0.86,0.1174
model-1617599740,1617599773.31,0.77,0.1634,0.83,0.129
model-1617599740,1617599773.328,0.79,0.175,0.8,0.123
model-1617599740,1617599773.345,0.79,0.1603,0.86,0.1029
model-1617599740,1617599773.365,0.82,0.1537,0.84,0.1177
model-1617599740,1617599773.383,0.7,0.188,0.81,0.1261
model-1617599740,1617599773.4,0.77,0.1716,0.87,0.1102
model-1617599740,1617599773.418,0.79,0.1693,0.83,0.1315
model-1617599740,1617599773.435,0.76,0.1561,0.83,0.124
model-1617599740,1617599773.453,0.78,0.1568,0.85,0.1166
model-1617599740,1617599773.473,0.78,0.1636,0.8,0.1338
model-1617599740,1617599773.493,0.83,0.1311,0.86,0.1156
model-1617599740,1617599773.51,0.8,0.145,0.86,0.1252
model-1617599740,1617599773.528,0.7,0.1981,0.76,0.1407
model-1617599740,1617599773.545,0.78,0.1551,0.88,0.1129
model-1617599740,1617599773.563,0.68,0.2021,0.84,0.1163
model-1617599740,1617599773.584,0.8,0.1425,0.89,0.1154
model-1617599740,1617599773.602,0.75,0.1794,0.87,0.0917
model-1617599740,1617599773.619,0.77,0.1544,0.9,0.086
model-1617599740,1617599773.636,0.73,0.163,0.87,0.0981
model-1617599740,1617599773.654,0.71,0.2234,0.84,0.1167
model-1617599740,1617599773.671,0.73,0.1905,0.84,0.1247
model-1617599740,1617599773.691,0.78,0.1664,0.83,0.12
model-1617599740,1617599773.711,0.8,0.1428,0.85,0.1064
model-1617599740,1617599773.723,0.66,0.2207,0.9,0.0796
